TYPENAME,,0DimWDWtFt,,Dimension,,,,,,,,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,STRING,,Name,,Dimension.ColloquialName,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DIMENSION,,Width,,Dimension.Width,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DIMENSION,,Depth,,Dimension.Depth,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DIMENSION,,Web Thickness,,Dimension.WebThickness,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DIMENSION,,Flange Thickness,,Dimension.FlangeThickness,,,,,,,,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=ID,ID,DataType=TG_MyNode+CategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Dimension.ColloquialName,Dimension.Width,Dimension.Depth,Dimension.WebThickness,Dimension.FlangeThickness,DataType=TG_Parent Node+CategoryPath,TG_ParentNode+CategoryPath,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29.8W-10.5D-0.76Wt-0.545Ft,,0DimWDWtFt --> WideFlangeSteel,,W30X108,29.8,10.5,0.76,0.545,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29.7W-10.5D-0.67Wt-0.52Ft,,0DimWDWtFt --> WideFlangeSteel,,W30X99,29.7,10.5,0.67,0.52,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29.5W-10.4D-0.61Wt-0.47Ft,,0DimWDWtFt --> WideFlangeSteel,,W30X90,29.5,10.4,0.61,0.47,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-32.5W-15.3D-3.54Wt-1.97Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X539,32.5,15.3,3.54,1.97,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-30.4W-14.7D-2.48Wt-1.38Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X368,30.4,14.7,2.48,1.38,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-30W-14.6D-2.28Wt-1.26Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X336,30,14.6,2.28,1.26,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29.6W-14.4D-2.09Wt-1.16Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X307,29.6,14.4,2.09,1.16,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29.3W-14.4D-1.93Wt-1.06Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X281,29.3,14.4,1.93,1.06,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-29W-14.3D-1.77Wt-0.98Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X258,29,14.3,1.77,0.98,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-28.7W-14.2D-1.61Wt-0.91Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X235,28.7,14.2,1.61,0.91,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-28.4W-14.1D-1.5Wt-0.83Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X217,28.4,14.1,1.5,0.83,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-28.1W-14D-1.34Wt-0.75Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X194,28.1,14,1.34,0.75,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.8W-14.1D-1.19Wt-0.725Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X178,27.8,14.1,1.19,0.725,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.6W-14D-1.08Wt-0.66Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X161,27.6,14,1.08,0.66,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.4W-14D-0.975Wt-0.605Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X146,27.4,14,0.975,0.605,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.6W-10D-1.1Wt-0.61Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X129,27.6,10,1.1,0.61,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.3W-10.1D-0.93Wt-0.57Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X114,27.3,10.1,0.93,0.57,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.1W-10D-0.83Wt-0.515Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X102,27.1,10,0.83,0.515,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-26.9W-10D-0.745Wt-0.49Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X94,26.9,10,0.745,0.49,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-26.7W-10D-0.64Wt-0.46Ft,,0DimWDWtFt --> WideFlangeSteel,,W27X84,26.7,10,0.64,0.46,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-28W-13.7D-2.72Wt-1.52Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X370,28,13.7,2.72,1.52,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.5W-13.5D-2.48Wt-1.38Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X335,27.5,13.5,2.48,1.38,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-27.1W-13.4D-2.28Wt-1.26Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X306,27.1,13.4,2.28,1.26,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-26.7W-13.3D-2.09Wt-1.16Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X279,26.7,13.3,2.09,1.16,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-26.3W-13.2D-1.89Wt-1.04Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X250,26.3,13.2,1.89,1.04,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-26W-13.1D-1.73Wt-0.96Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X229,26,13.1,1.73,0.96,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-25.7W-13D-1.57Wt-0.87Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X207,25.7,13,1.57,0.87,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-25.5W-13D-1.46Wt-0.81Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X192,25.5,13,1.46,0.81,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-25.2W-12.9D-1.34Wt-0.75Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X176,25.2,12.9,1.34,0.75,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-25W-13D-1.22Wt-0.705Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X162,25,13,1.22,0.705,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.7W-12.9D-1.09Wt-0.65Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X146,24.7,12.9,1.09,0.65,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.5W-12.9D-0.96Wt-0.605Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X131,24.5,12.9,0.96,0.605,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.3W-12.8D-0.85Wt-0.55Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X117,24.3,12.8,0.85,0.55,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.1W-12.8D-0.75Wt-0.5Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X104,24.1,12.8,0.75,0.5,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.5W-9D-0.98Wt-0.55Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X103,24.5,9,0.98,0.55,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.3W-9.07D-0.875Wt-0.515Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X94,24.3,9.07,0.875,0.515,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.1W-9.02D-0.77Wt-0.47Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X84,24.1,9.02,0.77,0.47,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.9W-8.99D-0.68Wt-0.44Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X76,23.9,8.99,0.68,0.44,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.7W-8.97D-0.585Wt-0.415Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X68,23.7,8.97,0.585,0.415,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.7W-7.04D-0.59Wt-0.43Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X62,23.7,7.04,0.59,0.43,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.6W-7.01D-0.505Wt-0.395Ft,,0DimWDWtFt --> WideFlangeSteel,,W24X55,23.6,7.01,0.505,0.395,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-24.1W-12.9D-2.19Wt-1.22Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X275,24.1,12.9,2.19,1.22,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.7W-12.8D-1.99Wt-1.1Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X248,23.7,12.8,1.99,1.1,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.4W-12.7D-1.79Wt-1Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X223,23.4,12.7,1.79,1,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23W-12.6D-1.63Wt-0.91Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X201,23,12.6,1.63,0.91,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-22.7W-12.5D-1.48Wt-0.83Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X182,22.7,12.5,1.48,0.83,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-22.5W-12.4D-1.36Wt-0.75Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X166,22.5,12.4,1.36,0.75,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-22.1W-12.5D-1.15Wt-0.72Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X147,22.1,12.5,1.15,0.72,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.8W-12.4D-1.04Wt-0.65Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X132,21.8,12.4,1.04,0.65,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.7W-12.4D-0.96Wt-0.6Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X122,21.7,12.4,0.96,0.6,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.5W-12.3D-0.875Wt-0.55Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X111,21.5,12.3,0.875,0.55,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.4W-12.3D-0.8Wt-0.5Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X101,21.4,12.3,0.8,0.5,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.6W-8.42D-0.93Wt-0.58Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X93,21.6,8.42,0.93,0.58,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.4W-8.36D-0.835Wt-0.515Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X83,21.4,8.36,0.835,0.515,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.2W-8.3D-0.74Wt-0.455Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X73,21.2,8.3,0.74,0.455,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.1W-8.27D-0.685Wt-0.43Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X68,21.1,8.27,0.685,0.43,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21W-8.24D-0.615Wt-0.4Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X62,21,8.24,0.615,0.4,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.8W-8.22D-0.522Wt-0.375Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X55,20.8,8.22,0.522,0.375,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.6W-8.14D-0.43Wt-0.35Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X48,20.6,8.14,0.43,0.35,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.1W-6.56D-0.65Wt-0.405Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X57,21.1,6.56,0.65,0.405,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.8W-6.53D-0.535Wt-0.38Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X50,20.8,6.53,0.535,0.38,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.7W-6.5D-0.45Wt-0.35Ft,,0DimWDWtFt --> WideFlangeSteel,,W21X44,20.7,6.5,0.45,0.35,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-22.3W-12D-2.74Wt-1.52Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X311,22.3,12,2.74,1.52,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.9W-11.9D-2.5Wt-1.4Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X283,21.9,11.9,2.5,1.4,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.5W-11.8D-2.3Wt-1.28Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X258,21.5,11.8,2.3,1.28,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-21.1W-11.7D-2.11Wt-1.16Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X234,21.1,11.7,2.11,1.16,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.7W-11.6D-1.91Wt-1.06Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X211,20.7,11.6,1.91,1.06,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20.4W-11.5D-1.75Wt-0.96Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X192,20.4,11.5,1.75,0.96,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-20W-11.4D-1.59Wt-0.89Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X175,20,11.4,1.59,0.89,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-19.7W-11.3D-1.44Wt-0.81Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X158,19.7,11.3,1.44,0.81,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-19.5W-11.2D-1.32Wt-0.73Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X143,19.5,11.2,1.32,0.73,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-19.3W-11.2D-1.2Wt-0.67Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X130,19.3,11.2,1.2,0.67,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-19W-11.3D-1.06Wt-0.655Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X119,19,11.3,1.06,0.655,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.7W-11.2D-0.94Wt-0.59Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X106,18.7,11.2,0.94,0.59,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.6W-11.1D-0.87Wt-0.535Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X97,18.6,11.1,0.87,0.535,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.4W-11.1D-0.77Wt-0.48Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X86,18.4,11.1,0.77,0.48,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.2W-11D-0.68Wt-0.425Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X76,18.2,11,0.68,0.425,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.5W-7.64D-0.81Wt-0.495Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X71,18.5,7.64,0.81,0.495,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.4W-7.59D-0.75Wt-0.45Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X65,18.4,7.59,0.75,0.45,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.2W-7.56D-0.695Wt-0.415Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X60,18.2,7.56,0.695,0.415,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.1W-7.53D-0.63Wt-0.39Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X55,18.1,7.53,0.63,0.39,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18W-7.5D-0.57Wt-0.355Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X50,18,7.5,0.57,0.355,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-18.1W-6.06D-0.605Wt-0.36Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X46,18.1,6.06,0.605,0.36,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-17.9W-6.02D-0.525Wt-0.315Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X40,17.9,6.02,0.525,0.315,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-17.7W-6D-0.425Wt-0.3Ft,,0DimWDWtFt --> WideFlangeSteel,,W18X35,17.7,6,0.425,0.3,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-17W-10.4D-0.985Wt-0.585Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X100,17,10.4,0.985,0.585,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.8W-10.4D-0.875Wt-0.525Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X89,16.8,10.4,0.875,0.525,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.5W-10.3D-0.76Wt-0.455Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X77,16.5,10.3,0.76,0.455,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.3W-10.2D-0.665Wt-0.395Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X67,16.3,10.2,0.665,0.395,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.4W-7.12D-0.715Wt-0.43Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X57,16.4,7.12,0.715,0.43,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.3W-7.07D-0.63Wt-0.38Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X50,16.3,7.07,0.63,0.38,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16.1W-7.04D-0.565Wt-0.345Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X45,16.1,7.04,0.565,0.345,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-16W-7D-0.505Wt-0.305Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X40,16,7,0.505,0.305,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-15.9W-6.99D-0.43Wt-0.295Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X36,15.9,6.99,0.43,0.295,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-15.9W-5.53D-0.44Wt-0.275Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X31,15.9,5.53,0.44,0.275,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-15.7W-5.5D-0.345Wt-0.25Ft,,0DimWDWtFt --> WideFlangeSteel,,W16X26,15.7,5.5,0.345,0.25,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-23.6W-18.8D-5.51Wt-3.94Ft,,0DimWDWtFt --> WideFlangeSteel,,W14X873,23.6,18.8,5.51,3.94,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
PRESET,,0DimWDWtFt --> WideFlangeSteel-22.8W-18.6D-5.12Wt-3.74Ft,,0DimWDWtFt --> WideFlangeSteel,,W14X808,22.8,18.6,5.12,3.74,,2ExtrudedProfile --> Beam/Column --> SteelW,,,,,,,,,,,,,,,,
