TYPENAME,,PartNonMesh,,Module,,,,,,,,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Module.Name,,,,,,,,,,,,,,,,,,,,,,
,,InputExtensibility,,InputPreset,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildMaterial,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimension,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimWD,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimLW,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimThk,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildDimLWH,,,,,,,,,,,,,,,,,,,,,,,,
INPUTPIN,,1..1,,ChildProfile,,,,,,,,,,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=ID,ID,DataType=TG_MyNode+CategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Module.Name,DataType=Dimensions,Dimension,Value,UI Group,DataType=Profile,Module.Profile,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTintVariation,ColorTint,DataType=InputPins,ChildMaterial,ChildDimension,ChildDimWD,ChildDimLW,ChildDimThk,ChildDimLWH,ChildProfile,DataType=TG_Parent Node+CategoryPath,TG_ParentNode+CategoryPath
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.09375in-Finish1-0RawMaterial-Plastic---6B6B6B,,Assembly_Layer,,"3/32in, Plastic, Gray 6",,Thickness,0.09375in,Major,,,,Finish1,0RawMaterial-Plastic,-,0,6B6B6B,,1Material_Synthetic and Polymer_Plastic-0RawMaterial-Plastic-0Color_Abstract-6B6B6B-Gray6,,,,0DimThk-0.09375inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.0625in-Finish1-0RawMaterial-Plastic---6B6B6B,,Assembly_Layer,,"1/16in, Plastic, Gray 6",,Thickness,0.0625in,Major,,,,Finish1,0RawMaterial-Plastic,-,0,6B6B6B,,1Material_Synthetic and Polymer_Plastic-0RawMaterial-Plastic-0Color_Abstract-6B6B6B-Gray6,,,,0DimThk-0.0625inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.03125in-Finish1-0RawMaterial-Gypsum---D6D7D1,,Assembly_Layer,,"1/32in, Gypsum, Natural",,Thickness,0.03125in,Major,,,,Finish1,0RawMaterial-Gypsum,-,0,D6D7D1,,1Material_Aggregates_Gypsum-0RawMaterial-Gypsum-0Color_Aggregates_Gypsum-D6D7D1-Natural,,,,0DimThk-0.03125inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-2in-Finish1-0RawMaterial-Gravel---FFFFFF,,Assembly_Layer,,"2in, Gravel, White",,Thickness,2in,Major,,,,Finish1,0RawMaterial-Gravel,-,0,FFFFFF,,1Material_Aggregates_Gravel-0RawMaterial-Gravel-0Color_Aggregates_Gravel-FFFFFF-White,,,,0DimThk-2inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-3in-Finish1-0RawMaterial-Gravel---FFFFFF,,Assembly_Layer,,"3in, Gravel, White",,Thickness,3in,Major,,,,Finish1,0RawMaterial-Gravel,-,0,FFFFFF,,1Material_Aggregates_Gravel-0RawMaterial-Gravel-0Color_Aggregates_Gravel-FFFFFF-White,,,,0DimThk-3inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-3in-Finish1-0RawMaterial-Grass---FFFFFF,,Assembly_Layer,,"3in, Grass, White",,Thickness,3in,Major,,,,Finish1,0RawMaterial-Grass,-,0,FFFFFF,,1Material_Sitework_Grass-0RawMaterial-Grass-0Color_Abstract-FFFFFF-White,,,,0DimThk-3inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-2in-Finish1-0RawMaterial-Decomposed Granite---CCCCCC,,Assembly_Layer,,"2in, Decomposed Granite, Light Gray",,Thickness,2in,Major,,,,Finish1,0RawMaterial-Decomposed Granite,-,0,CCCCCC,,1Material_Aggregates_Decomposed Granite-0RawMaterial-Decomposed Granite-0Color_Aggregates_Decomposed Granite-CCCCCC-LightGray,,,,0DimThk-2inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-3in-Finish1-0RawMaterial-Sand---FFFFFF,,Assembly_Layer,,"3in, Sand, White",,Thickness,3in,Major,,,,Finish1,0RawMaterial-Sand,-,0,FFFFFF,,1Material_Aggregates_Sand-0RawMaterial-Sand-0Color_Abstract-FFFFFF-White,,,,0DimThk-3inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-6in-Finish1-0RawMaterial-Soil---FFFFFF,,Assembly_Layer,,"6in, Soil, White",,Thickness,6in,Major,,,,Finish1,0RawMaterial-Soil,-,0,FFFFFF,,1Material_Sitework_Soil-0RawMaterial-Soil-0Color_Abstract-FFFFFF-White,,,,0DimThk-6inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-12in-Finish1-0RawMaterial-Asphalt---6B6758,,Assembly_Layer,,"12in, Asphalt, Olive",,Thickness,12in,Major,,,,Finish1,0RawMaterial-Asphalt,-,0,6B6758,,1Material_Aggregates_Asphalt-0RawMaterial-Asphalt-0Color_Aggregates_Asphalt-6B6758-Olive,,,,0DimThk-12inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.375in-Finish1-0RawMaterial-Plaster---F7EBDB,,Assembly_Layer,,"3/8in, Plaster, Shell",,Thickness,0.375in,Major,,,,Finish1,0RawMaterial-Plaster,-,0,F7EBDB,,1Material_Spread_Plaster-0RawMaterial-Plaster-0Color_Spread_Plaster-F7EBDB-Shell,,,,0DimThk-0.375inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.03125in-Finish1-0RawMaterial-Joint Compound---D6D7D1,,Assembly_Layer,,"1/32in, Joint Compound, Natural",,Thickness,0.03125in,Major,,,,Finish1,0RawMaterial-Joint Compound,-,0,D6D7D1,,1Material_Aggregates_Joint Compound-0RawMaterial-Joint Compound-0Color_Aggregates_Gypsum-D6D7D1-Natural,,,,0DimThk-0.03125inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.02in-Finish1-0RawMaterial-Paint---F3F1ED,,Assembly_Layer,,"Typical Coat (1/50in), Paint, Gentle White",,Thickness,0.02in,Major,,,,Finish1,0RawMaterial-Paint,-,0,F3F1ED,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,,,,0DimThk-0.02inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.02in-Finish1-0RawMaterial-Paint---C4C4C4,,Assembly_Layer,,"Typical Coat (1/50in), Paint, Grey",,Thickness,0.02in,Major,,,,Finish1,0RawMaterial-Paint,-,0,C4C4C4,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-C4C4C4-Grey,,,,0DimThk-0.02inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.02in-Finish1-0RawMaterial-Paint---262527,,Assembly_Layer,,"Typical Coat (1/50in), Paint, Midnight",,Thickness,0.02in,Major,,,,Finish1,0RawMaterial-Paint,-,0,262527,,1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-262527-Midnight,,,,0DimThk-0.02inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.5in-Finish1-0RawMaterial-Concrete (Fine Aggregate)---AC998D,,Assembly_Layer,,"1/2in, Concrete (Fine Aggregate), Maple",,Thickness,0.5in,Major,,,,Finish1,0RawMaterial-Concrete (Fine Aggregate),-,0,AC998D,,1Material_Aggregates_Concrete-0RawMaterial-Concrete (Fine Aggregate)-0Color_Aggregates_Concrete-AC998D-Maple,,,,0DimThk-0.5inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.75in-Finish1-0RawMaterial-Concrete (Fine Aggregate)---ABA283,,Assembly_Layer,,"3/4in, Concrete (Fine Aggregate), Olive",,Thickness,0.75in,Major,,,,Finish1,0RawMaterial-Concrete (Fine Aggregate),-,0,ABA283,,1Material_Aggregates_Concrete-0RawMaterial-Concrete (Fine Aggregate)-0Color_Aggregates_Concrete-ABA283-Olive,,,,0DimThk-0.75inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.25in-Finish1-0RawMaterial-Mortar---C6C6C6,,Assembly_Layer,,"1/4in, Mortar, Natural",,Thickness,0.25in,Major,,,,Finish1,0RawMaterial-Mortar,-,0,C6C6C6,,1Material_Aggregates_Mortar-0RawMaterial-Mortar-0Color_Aggregates_Mortar-C6C6C6-Natural,,,,0DimThk-0.25inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.09375in-Finish1-0RawMaterial-Glass---F2F2F2,,Assembly_Layer,,"3/32in, Glass, Untinted",,Thickness,0.09375in,Major,,,,Finish1,0RawMaterial-Glass,-,0,F2F2F2,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-F2F2F2-Untinted,,,,0DimThk-0.09375inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.125in-Finish1-0RawMaterial-Glass---F2F2F2,,Assembly_Layer,,"1/8in, Glass, Untinted",,Thickness,0.125in,Major,,,,Finish1,0RawMaterial-Glass,-,0,F2F2F2,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-F2F2F2-Untinted,,,,0DimThk-0.125inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.125in-Finish1-0RawMaterial-Glass---D6DAD8,,Assembly_Layer,,"1/8in, Glass, Slate",,Thickness,0.125in,Major,,,,Finish1,0RawMaterial-Glass,-,0,D6DAD8,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-D6DADB-Slate,,,,0DimThk-0.125inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.25in-Finish1-0RawMaterial-Glass---D6DAD8,,Assembly_Layer,,"1/4in, Glass, Slate",,Thickness,0.25in,Major,,,,Finish1,0RawMaterial-Glass,-,0,D6DAD8,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-D6DADB-Slate,,,,0DimThk-0.25inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-1in-Finish1-0RawMaterial-Glass---D6DAD8,,Assembly_Layer,,"1in, Glass, Slate",,Thickness,1in,Major,,,,Finish1,0RawMaterial-Glass,-,0,D6DAD8,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-D6DADB-Slate,,,,0DimThk-1inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.5in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"1/2in, Air, Clear",,Thickness,0.5in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-0.5inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.625in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"5/8in, Air, Clear",,Thickness,0.625in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-0.625inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-0.75in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"3/4in, Air, Clear",,Thickness,0.75in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-0.75inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-1in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"1in, Air, Clear",,Thickness,1in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-1inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-3in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"3in, Air, Clear",,Thickness,3in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-3inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-6in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"6in, Air, Clear",,Thickness,6in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-6inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
,,Assembly_Layer-Thickness-12in-Finish1-0RawMaterial-Air---FFFFFF,,Assembly_Layer,,"12in, Air, Clear",,Thickness,12in,Major,,,,Finish1,0RawMaterial-Air,-,0,FFFFFF,,1Material_Glass and Transparent_Air-0RawMaterial-Air-0Color_Glass and Transparent_Air-FFFFFF-Clear,,,,0DimThk-12inT,,,,
,,,,,,,,IconLength,64in,Preview,,,,,,,,,,,,,,,,,,
,,,,,,,,IconHeight,48in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Corrugated Plastic Sheet-Width-0.5in-Depth-0.5in-0Profile-Corrugated Plastic-Finish1-0RawMaterial-Plastic---EAEAEA,,Part_ModuleLinear_Corrugated Plastic Sheet,,Plastic Sheet Corrugation,,Width,0.5in,Major,,0Profile-Corrugated Plastic,,Finish1,0RawMaterial-Plastic,-,0,EAEAEA,,1Material_Synthetic and Polymer_Plastic-0RawMaterial-Plastic-0Color_Abstract-6B6B6B-Gray6,,0DimWD-0.5inW-0.5inD,,,,0Profile-Corrugated Plastic,,
PRESET,,,,,,,,Depth,0.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Corrugated Steel Deck-Width-6in-Depth-1.5in-0Profile-Corrugated Steel-Finish1-0RawMaterial-Steel---EAEAEA,,Part_ModuleLinear_Corrugated Steel Deck,,Steel Deck Corrugation,,Width,6in,Major,,0Profile-Corrugated Steel,,Finish1,0RawMaterial-Steel,-,0,EAEAEA,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-6inW-1.5inD,,,,0Profile-Corrugated Steel,,
PRESET,,,,,,,,Depth,1.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-1.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel C-Channel,,1 5/8in Steel C-Channel,,Width,1.625in,Major,,0Profile-Steel C-Stud,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.625inW-1.625inD,,,,0Profile-Steel C-Stud,,
PRESET,,,,,,,,Depth,1.625in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-2in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel C-Channel,,2in Steel C-Channel,,Width,1.625in,Major,,0Profile-Steel C-Stud,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.625inW-2inD,,,,0Profile-Steel C-Stud,,
PRESET,,,,,,,,Depth,2in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-3.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel C-Channel,,3 5/8in Steel C-Channel,,Width,1.625in,Major,,0Profile-Steel C-Stud,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.625inW-3.625inD,,,,0Profile-Steel C-Stud,,
PRESET,,,,,,,,Depth,3.625in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-6in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel C-Channel,,6in Steel C-Channel,,Width,1.625in,Major,,0Profile-Steel C-Stud,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.625inW-6inD,,,,0Profile-Steel C-Stud,,
PRESET,,,,,,,,Depth,6in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel C-H Channel-Width-1.5in-Depth-6in-0Profile-Steel C-H Stud-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel C-H Channel,,6in Steel C-H Channel,,Width,1.5in,Major,,0Profile-Steel C-H Stud,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.5inW-6inD,,,,0Profile-Steel C-H Stud,,
PRESET,,,,,,,,Depth,6in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel Hat Channel-Width-1.25in-Depth-0.875in-0Profile-Steel Hat Channel-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel Hat Channel,,7/8in Steel Hat Channel,,Width,1.25in,Major,,0Profile-Steel Hat Channel,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-1.25inW-0.875inD,,,,0Profile-Steel Hat Channel,,
PRESET,,,,,,,,Depth,0.875in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel Web Joist-Width-3.5in-Depth-11.875in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel Web Joist,,12in Steel Web Joist,,Width,3.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-3.5inW-11.875inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,11.875in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Steel Z Channel-Width-2in-Depth-1.5in-0Profile-Steel Z Channel-Finish1-0RawMaterial-Steel---FFFFFF,,Part_ModuleLinear_Steel Z Channel,,1.5in Steel Z Channel,,Width,2in,Major,,0Profile-Steel Z Channel,,Finish1,0RawMaterial-Steel,-,0,FFFFFF,,1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,0DimWD-2inW-1.5inD,,,,0Profile-Steel Z Channel,,
PRESET,,,,,,,,Depth,1.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-0.75in-Depth-0.75in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Typical 1x1,,Width,0.75in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-0.75inW-0.75inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,0.75in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Typical 2x4,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-1.5inW-3.5inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,3.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-5.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Typical 2x6,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-1.5inW-5.5inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,5.5in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
PRESET,,Part_ModuleLinear_Wood Lumber-Width-1.5in-Depth-7.25in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir---FFFFFF,,Part_ModuleLinear_Wood Lumber,,Typical 2x8,,Width,1.5in,Major,,0Profile-Solid Rectangle,,Finish1,0RawMaterial-Spruce-Pine-Fir,-,0,FFFFFF,,1Material_Wood_Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color_Wood_Spruce-Pine-Fir-FFFFFF-Natural,,0DimWD-1.5inW-7.25inD,,,,0Profile-Solid Rectangle,,
PRESET,,,,,,,,Depth,7.25in,Major,,,,,,,,,,,,,,,,,,
PRESET,,,,,,,,IconLength,96in,Preview,,,,,,,,,,,,,,,,,,
