TYPENAME,,AssemblyTemp,,Assembly,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Assembly.Name,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Assembly.Name,DataType=StartsInProject,x,DataType=Dimensions,Dimension,Value,DataType=Profile,Module.Profile,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTintVariation,ColorTint
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,83BB23D6-1A93-984C-AB69-07C965D00B12,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter-Width-6.5in-Depth-4.5in-0Profile-Box Gutter-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter,,Box Gutter,,X,,Width,6.5in,,0Profile-Box Gutter,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,4.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,33BDFFA1-6BB9-9D4E-8BE9-AD7C37D5F9F5,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter-Width-6.62in-Depth-4.32in-0Profile-6in Half Rounded Gutter-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter,,6in Half Rounded Gutter,,X,,Width,6.62in,,0Profile-6in Half Rounded Gutter,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,4.32in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,B000E222-BC6A-7B40-AFB7-607089B314B8,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter-Width-5.62in-Depth-3.85in-0Profile-5in Half Rounded Gutter-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter,,5in Half Rounded Gutter,,X,,Width,5.62in,,0Profile-5in Half Rounded Gutter,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.85in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,273DF9D4-24C4-8547-86FE-2C4368F35617,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter-Width-6.5in-Depth-5in-0Profile-5in WideBottomFascia Gutter-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Gutter,,5in WideBottomFascia Gutter,,X,,Width,6.5in,,0Profile-5in WideBottomFascia Gutter,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,7DF32E73-AAEE-494B-9F5C-03135AB6EC07,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.75in-Depth-3in-0Profile-Belly Trim-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,Belly Trim,,X,,Width,0.75in,,0Profile-Belly Trim,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
,,,,,,,,,,,,Depth,3in,,,,,,,,
,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,B1D7E9D2-2E66-714E-A081-3D169C006CDF,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.75in-Depth-3in-0Profile-Ranch Trim-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,Ranch Trim,,X,,Width,0.75in,,0Profile-Ranch Trim,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,49DC64C6-061C-5A4B-8DCB-F637AE578B1B,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-0.75in-Depth-1in-0Profile-J Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,J Bead,,X,,Width,0.75in,,0Profile-J Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,5AF876D1-6565-DD4C-A527-862F06215692,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-0.75in-Depth-1in-0Profile-Shadow J Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,Shadow J Bead,,X,,Width,0.75in,,0Profile-Shadow J Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,32C59043-AC96-EF44-A96A-C03D6B330C62,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-0.85in-Depth-1in-0Profile-Mud On J Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,Mud On J Bead,,X,,Width,0.85in,,0Profile-Mud On J Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,9B497DDD-6028-D344-87F7-C7A18A322BF6,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-1.13in-Depth-0.92in-0Profile-L Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,L Bead,,X,,Width,1.13in,,0Profile-L Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,0.92in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,92822608-D54F-634E-96D5-5B486E30DD5C,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-1.88in-Depth-0.92in-0Profile-Shadow Z Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,Shadow Z Bead,,X,,Width,1.88in,,0Profile-Shadow Z Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,0.92in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,EEFAD42F-C5CE-2B4A-89F5-4DED287E7A8A,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-1in-Depth-3.34in-0Profile-Drywall End Cap-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,Drywall End Cap,,X,,Width,1in,,0Profile-Drywall End Cap,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.34in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,CAF8E338-6F1F-4C42-888F-5A2F37B38839,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-2.5in-Depth-0.64in-0Profile-V Expansion Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,V Expansion Bead,,X,,Width,2.5in,,0Profile-V Expansion Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,0.64in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,FD6D5B70-1884-1043-A6CA-8DB84E93BD3D,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-2.51in-Depth-0.5in-0Profile-Expansion Bead-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,Expansion Bead,,X,,Width,2.51in,,0Profile-Expansion Bead,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,0.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,A350630D-A242-2D46-B1A0-65DC851F7478,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing-Width-1.13in-Depth-3.5in-0Profile-2Pc Expansion Joint-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_OpeningCasing,,2Pc Expansion Joint,,X,,Width,1.13in,,0Profile-2Pc Expansion Joint,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,B8670D09-949B-CA46-A235-4FE889E77578,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-0.63in-Depth-2in-0Profile-Drywall Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Drywall Reveal,,X,,Width,0.63in,,0Profile-Drywall Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,A5C096F8-8751-EA46-AA05-A3CBD7ED5C14,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-0.63in-Depth-1.5in-0Profile-Drywall F Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Drywall F Reveal,,X,,Width,0.63in,,0Profile-Drywall F Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,12F4E067-4728-8A45-9777-C91BEC9580C9,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-0.63in-Depth-1.31in-0Profile-Drywall Z Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Drywall Z Reveal,,X,,Width,0.63in,,0Profile-Drywall Z Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.31in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,79963546-00DD-6C43-867F-FB3D61F62A9D,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-1.13in-Depth-3.38in-0Profile-Reveal Base-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Reveal Base,,X,,Width,1.13in,,0Profile-Reveal Base,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.38in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,159BF348-ED7B-494D-AF8D-2BDF0CCDB469,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-1in-Depth-2.5in-0Profile-V Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,V Reveal,,X,,Width,1in,,0Profile-V Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,9808BA72-ECFF-B941-81A1-FE757348360A,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-0.75in-Depth-2.5in-0Profile-Reverse V Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Reverse V Reveal,,X,,Width,0.75in,,0Profile-Reverse V Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,082B7514-396D-924B-B9BA-DF6E0C8A30DB,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-5.62in-Depth-3.47in-0Profile-Bullnose Trim-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,Bullnose Trim,,X,,Width,5.62in,,0Profile-Bullnose Trim,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.47in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,5D359103-0BEC-BE42-973D-29F95870F00A,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-2.25in-Depth-1.53in-0Profile-Step Trim-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,Step Trim,,X,,Width,2.25in,,0Profile-Step Trim,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.53in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,3BD28371-A9D5-AE4C-A51F-F047F9583A99,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-1.63in-Depth-1.56in-0Profile-Acoustic Ceiling Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Acoustic Ceiling Reveal,,X,,Width,1.63in,,0Profile-Acoustic Ceiling Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.56in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,EBC99DCF-5F6C-7A41-A507-42D817DBC282,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal-Width-1.88in-Depth-1.81in-0Profile-Drywall Outside Corner Reveal-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_Reveal,,Drywall Outside Corner Reveal,,X,,Width,1.88in,,0Profile-Drywall Outside Corner Reveal,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.81in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,36E4F1C6-1451-0242-BAAC-84D4CA44EB25,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.47in-Depth-1.47in-0Profile-Beveled Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Beveled Corner,,X,,Width,1.47in,,0Profile-Beveled Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.47in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,FD0FBE9F-734B-F049-8172-10D6B8CA3ABD,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.24in-Depth-1.35in-0Profile-Radius Outside Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Radius Outside Corner,,X,,Width,1.24in,,0Profile-Radius Outside Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.35in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,EBB7D4B8-C2C7-0D41-A2DC-2E9171C522E7,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.99in-Depth-0.83in-0Profile-Radius Inside Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Radius Inside Corner,,X,,Width,1.99in,,0Profile-Radius Inside Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,0.83in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,B060F9A9-6D41-4C4E-AD1B-AD32D1EAD1D6,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.94in-Depth-1.94in-0Profile-Curved Outside Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Curved Outside Corner,,X,,Width,1.94in,,0Profile-Curved Outside Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.94in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,57EB86AF-698A-4142-A486-A22275B0C1CE,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-2in-Depth-2in-0Profile-Curved Inside Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Curved Inside Corner,,X,,Width,2in,,0Profile-Curved Inside Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,8825F5D2-AA63-5A41-A23E-9196D2995523,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-0.81in-Depth-2.5in-0Profile-Channel Screed-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Channel Screed,,X,,Width,0.81in,,0Profile-Channel Screed,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
,,,,,,,,,,,,Depth,2.5in,,,,,,,,
,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,BB717D65-04C0-CE40-8590-B1041EFE85E6,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-0.81in-Depth-1.63in-0Profile-1/4in Channel Screed-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,1/4in Channel Screed,,X,,Width,0.81in,,0Profile-1/4in Channel Screed,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
,,,,,,,,,,,,Depth,1.63in,,,,,,,,
,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,75B0BD8A-2F86-A14E-A337-0A10693D2604,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-2.06in-Depth-2.06in-0Profile-Drip Screed-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Drip Screed,,X,,Width,2.06in,,0Profile-Drip Screed,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2.06in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,0F28BCE0-4595-B540-9E88-ADEF8997326D,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.08in-Depth-4.71in-0Profile-Weep Screed-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Weep Screed,,X,,Width,1.08in,,0Profile-Weep Screed,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,4.71in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,144CB8E3-A2F0-5F4E-B9A4-72AB8355BCDD,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-2.23in-Depth-2.25in-0Profile-Drywall Corner-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Drywall Corner,,X,,Width,2.23in,,0Profile-Drywall Corner,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,2.25in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,8EDF0421-F386-D54E-B2F9-6A2A62B91234,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.5in-Depth-1.5in-0Profile-X Molding-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,X Molding,,X,,Width,1.5in,,0Profile-X Molding,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,1.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,94840B38-1EDE-624D-A22A-F4723E9B29C3,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-2.48in-Depth-3.94in-0Profile-Reglet Counter Flashing-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,Reglet Counter Flashing,,X,,Width,2.48in,,0Profile-Reglet Counter Flashing,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.94in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,C664EE87-6781-7F41-8A06-01A398B64B09,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.19in-Depth-0.56in-0Profile-1/2in Deep Edge-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,1/2in Deep Edge,,X,,Width,1.19in,,0Profile-1/2in Deep Edge,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
,,,,,,,,,,,,Depth,0.56in,,,,,,,,
,,,,,,,,,,,,IconLength,48in,,,,,,,,
,,601959EA-9A55-034F-88CB-96306F4549DA,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard-Width-1.19in-Depth-1.06in-0Profile-1 1/2in Deep Edge-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED,,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_CornerGuard,,1 1/2in Deep Edge,,X,,Width,1.19in,,0Profile-1 1/2in Deep Edge,,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,,F3F1ED
,,,,,,,,,,,,Depth,1.06in,,,,,,,,
,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,69332AFC-8250-EC40-8002-E6C17AEDC205,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.625in-Depth-3.5in-0Profile-Colonial Base, 3 1/2""-Finish1-0RawMaterial-Paint-F3F1ED",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"3.5in x .625in, Paint, Gentle White",,X,,Width,0.625in,,"0Profile-Colonial Base, 3 1/2""",,Finish1,0RawMaterial-Paint,,0,F3F1ED
PRESET,,,,,,,,,,,,Depth,3.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,A08C3764-5781-0A40-B98A-0FE5B1243289,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.625in-Depth-5.5in-0Profile-Colonial Base, 5 1/4""-Finish1-0RawMaterial-Paint-C4C4C4",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"5.25in x .625in, Paint, Grey",,X,,Width,0.625in,,"0Profile-Colonial Base, 5 1/4""",,Finish1,0RawMaterial-Paint,,0,C4C4C4
PRESET,,,,,,,,,,,,Depth,5.5in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,6C6AF88D-6E88-3547-AC3B-5FDBE07736C2,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.625in-Depth-4in-0Profile-Cove, 4""-Finish1-0RawMaterial-Paint-F3F1ED",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"4in x .625in, Paint, Gentle White",,X,,Width,0.625in,,"0Profile-Cove, 4""",,Finish1,0RawMaterial-Paint,,0,F3F1ED
PRESET,,,,,,,,,,,,Depth,4in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
PRESET,,616AF14E-3C4B-8B4A-ADB9-CADF34CA3514,,"Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding-Width-0.625in-Depth-6in-0Profile-Cove, 6""-Finish1-0RawMaterial-Paint-C4C4C4",,Part_1FlexDim2Fixed_ExtrudedProfile_Trim_FloorMoulding,,"6in x .625in, Paint, Grey",,X,,Width,0.625in,,"0Profile-Cove, 6""",,Finish1,0RawMaterial-Paint,,0,C4C4C4
PRESET,,,,,,,,,,,,Depth,6in,,,,,,,,
PRESET,,,,,,,,,,,,IconLength,48in,,,,,,,,
