TYPENAME,,0Profile,,Profile,,,,,,
,,Definition,,,,,,,,
,,PropertyType,,PropertyName,,PropertyScope.Value,,,,
PROPERTY,,DisplayText,,Name,,Profile.Name,,,,
PROPERTY,,PresetID,,,,Profile.AssetID,,,,
PROPERTY,,AssetPath,,,,Profile.AssetPath,,,,
,,Presets,,,,,,,,
TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Profile.Name,Profile.AssetPath,Profile.AssetID
PRESET,,90D288A8-9D0C-974E-99C5-037EEA21B881,,"0Profile-Square Inside Corner Mullion, 2in x 4in Box",,0Profile,,"Square Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-Square-2x4,"0Profile-Square Inside Corner Mullion, 2in x 4in Box"
PRESET,,14F162AA-56D1-454D-B005-076D205E3BCD,,"0Profile-Square Inside Corner Mullion, 2in x 6in Box",,0Profile,,"Square Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-Square-2x6,"0Profile-Square Inside Corner Mullion, 2in x 6in Box"
PRESET,,2A8AAB5F-51FB-EF4A-A76E-74D0E2E1A388,,"0Profile-L Shape Inside Corner Mullion, 2in x 2in Box",,0Profile,,"L Shape Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-LShaped-2x2,"0Profile-L Shape Inside Corner Mullion, 2in x 2in Box"
PRESET,,CDCFCD32-9B94-134F-BB70-215EE612295D,,"0Profile-L Shape Inside Corner Mullion, 2in x 4in Box",,0Profile,,"L Shape Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-LShaped-2x4,"0Profile-L Shape Inside Corner Mullion, 2in x 4in Box"
PRESET,,0F65F6BA-8599-4446-AE44-245E16838E1A,,"0Profile-L Shape Inside Corner Mullion, 2in x 6in Box",,0Profile,,"L Shape Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-LShaped-2x6,"0Profile-L Shape Inside Corner Mullion, 2in x 6in Box"
PRESET,,9527137B-9D3B-6744-9BA3-568ACEBBE573,,"0Profile-V Shape Inside Corner Mullion, 2in x 2in Box",,0Profile,,"V Shape Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-VShaped-2x2,"0Profile-V Shape Inside Corner Mullion, 2in x 2in Box"
PRESET,,81768211-9E38-DA41-870F-672F437C6055,,"0Profile-V Shape Inside Corner Mullion, 2in x 4in Box",,0Profile,,"V Shape Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-VShaped-2x4,"0Profile-V Shape Inside Corner Mullion, 2in x 4in Box"
PRESET,,AC5AB923-53E8-7A43-8E7E-4552A642DAEE,,"0Profile-V Shape Inside Corner Mullion, 2in x 6in Box",,0Profile,,"V Shape Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-VShaped-2x6,"0Profile-V Shape Inside Corner Mullion, 2in x 6in Box"
PRESET,,1B845F3C-B515-2744-A8EE-694B89076C59,,"0Profile-Trapezoid Inside Corner Mullion, 2in x 2in Box",,0Profile,,"Trapezoid Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-Trapezoid-2x2,"0Profile-Trapezoid Inside Corner Mullion, 2in x 2in Box"
PRESET,,9C0C4C02-D279-C44F-9006-7FC9BACEF440,,"0Profile-Trapezoid Inside Corner Mullion, 2in x 4in Box",,0Profile,,"Trapezoid Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-Trapezoid-2x4,"0Profile-Trapezoid Inside Corner Mullion, 2in x 4in Box"
PRESET,,9134B044-06EC-2146-AC97-89BFE5CF9835,,"0Profile-Trapezoid Inside Corner Mullion, 2in x 6in Box",,0Profile,,"Trapezoid Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-Trapezoid-2x6,"0Profile-Trapezoid Inside Corner Mullion, 2in x 6in Box"
PRESET,,0011BA9A-4E90-D343-B483-9585A92C7BB3,,"0Profile-10in Square Inside Corner Mullion, 2in x 2in Box",,0Profile,,"10in Square Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Squre-2x2,"0Profile-10in Square Inside Corner Mullion, 2in x 2in Box"
PRESET,,DD762A0F-ED7D-484E-A379-F2144EDA7206,,"0Profile-10in Square Inside Corner Mullion, 2in x 4in Box",,0Profile,,"10in Square Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Squre-2x4,"0Profile-10in Square Inside Corner Mullion, 2in x 4in Box"
PRESET,,DE21D786-B487-E44D-8585-B10A9CDFCA20,,"0Profile-10in Square Inside Corner Mullion, 2in x 6in Box",,0Profile,,"10in Square Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Squre-2x6,"0Profile-10in Square Inside Corner Mullion, 2in x 6in Box"
PRESET,,67690B8A-C2EE-0546-AE24-8F9C8F4F7173,,"0Profile-10in L shape Inside Corner Mullion, 2in x 2in Box",,0Profile,,"10in L shape Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-LShaped-2x2,"0Profile-10in L shape Inside Corner Mullion, 2in x 2in Box"
PRESET,,CE3BF6D2-2A41-B34F-8ED2-6A55EE8D70AC,,"0Profile-10in L shape Inside Corner Mullion, 2in x 4in Box",,0Profile,,"10in L shape Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-LShaped-2x4,"0Profile-10in L shape Inside Corner Mullion, 2in x 4in Box"
PRESET,,1BE20CDD-1A40-7847-911C-244E8602BAB2,,"0Profile-10in L shape Inside Corner Mullion, 2in x 6in Box",,0Profile,,"10in L shape Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-LShaped-2x6,"0Profile-10in L shape Inside Corner Mullion, 2in x 6in Box"
PRESET,,C1FDFB3F-CAAA-6B48-A5CC-956A0492DCE4,,"0Profile-10in V shape Inside Corner Mullion, 2in x 2in Box",,0Profile,,"10in V shape Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-VShaped-2x2,"0Profile-10in V shape Inside Corner Mullion, 2in x 2in Box"
PRESET,,145651FD-8F7A-F844-82F6-ADCE3837C3DE,,"0Profile-10in V shape Inside Corner Mullion, 2in x 4in Box",,0Profile,,"10in V shape Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-VShaped-2x4,"0Profile-10in V shape Inside Corner Mullion, 2in x 4in Box"
PRESET,,33111D83-400A-4649-B978-1C79B0F4AD15,,"0Profile-10in V shape Inside Corner Mullion, 2in x 6in Box",,0Profile,,"10in V shape Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-VShaped-2x6,"0Profile-10in V shape Inside Corner Mullion, 2in x 6in Box"
PRESET,,08AAE96D-EB52-B94C-94C3-6C91F005AC30,,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 2in Box",,0Profile,,"10in Trapezoid Inside Corner Mullion, 2in x 2in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Trapezoid-2x2,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 2in Box"
PRESET,,4F06B09B-2AA0-BB4D-8DDF-87AB35ADDED6,,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 4in Box",,0Profile,,"10in Trapezoid Inside Corner Mullion, 2in x 4in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Trapezoid-2x4,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 4in Box"
PRESET,,F5A01EE3-3774-354F-B5D9-39CE75348CB3,,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 6in Box",,0Profile,,"10in Trapezoid Inside Corner Mullion, 2in x 6in Box",/Game/ShoppingData/Profiles/Corner-Inside-ExtWall-Trapezoid-2x6,"0Profile-10in Trapezoid Inside Corner Mullion, 2in x 6in Box"
PRESET,,74804AA3-3041-7B4C-B12D-0318EBC6DB91,,0Profile-6in K Style Gutter,,0Profile,,6in K Style Gutter,/Game/ShoppingData/Profiles/Gutter-KStyle-6,0Profile-6in K Style Gutter
PRESET,,5FD2C3A9-8326-4149-9997-11BBDFBA5246,,0Profile-5in K Style Gutter,,0Profile,,5in K Style Gutter,/Game/ShoppingData/Profiles/Gutter-KStyle-5,0Profile-5in K Style Gutter
PRESET,,F99437B5-1D0F-534D-8C4F-378E23C35DC5,,0Profile-Box Gutter,,0Profile,,Box Gutter,/Game/ShoppingData/Profiles/Gutter-Box,0Profile-Box Gutter
PRESET,,CCE9CBE8-754D-2B4C-B7C0-E5D7FC46C7A2,,0Profile-6in Half Rounded Gutter,,0Profile,,6in Half Rounded Gutter,/Game/ShoppingData/Profiles/Gutter-HalfRounded-6,0Profile-6in Half Rounded Gutter
PRESET,,BBE574A9-8F63-7E4B-826D-5C3C5A2AAD4D,,0Profile-5in Half Rounded Gutter,,0Profile,,5in Half Rounded Gutter,/Game/ShoppingData/Profiles/Gutter-HalfRounded-5,0Profile-5in Half Rounded Gutter
PRESET,,4362D6CF-568E-7D46-B751-C44ABA0974D7,,0Profile-5in WideBottomFascia Gutter,,0Profile,,5in WideBottomFascia Gutter,/Game/ShoppingData/Profiles/Gutter-WideBottomFascia-5,0Profile-5in WideBottomFascia Gutter
,,F3D253B1-9C4A-844F-A4DB-D923D3957A20,,0Profile-Belly Trim,,0Profile,,Belly Trim,/Game/ShoppingData/Profiles/Trim-Belly,0Profile-Belly Trim
PRESET,,50ADB091-5BAD-0B4A-8853-741F1CE7AFA8,,0Profile-Ranch Trim,,0Profile,,Ranch Trim,/Game/ShoppingData/Profiles/Trim-Ranch,0Profile-Ranch Trim
PRESET,,20090245-6EDB-7840-A3F6-FD807C25FB5B,,0Profile-J Bead,,0Profile,,J Bead,/Game/ShoppingData/Profiles/Trim-JBead,0Profile-J Bead
PRESET,,C98A7AF7-2B49-CD43-BF06-7F8F0D678B66,,0Profile-Shadow J Bead,,0Profile,,Shadow J Bead,/Game/ShoppingData/Profiles/Trim-ShadowJBead,0Profile-Shadow J Bead
PRESET,,844D138D-CBE4-2D46-B5D4-13FBEAB72C5E,,0Profile-Mud On J Bead,,0Profile,,Mud On J Bead,/Game/ShoppingData/Profiles/Trim-MudOnJBead,0Profile-Mud On J Bead
PRESET,,48D3B036-577D-F541-9A17-45516A0C40F0,,0Profile-L Bead,,0Profile,,L Bead,/Game/ShoppingData/Profiles/Trim-LBead,0Profile-L Bead
PRESET,,B2F085E5-641A-9447-BDC5-C1BFE9DEDC02,,0Profile-Shadow Z Bead,,0Profile,,Shadow Z Bead,/Game/ShoppingData/Profiles/Trim-ShadowZBead,0Profile-Shadow Z Bead
PRESET,,544C7FA0-256F-824D-B9CD-F2BC113D613E,,0Profile-Drywall End Cap,,0Profile,,Drywall End Cap,/Game/ShoppingData/Profiles/Trim-DryWallEndCap,0Profile-Drywall End Cap
PRESET,,516FC6CF-FCEB-B44C-A4CD-3FD414AFA67A,,0Profile-V Expansion Bead,,0Profile,,V Expansion Bead,/Game/ShoppingData/Profiles/Trim-VExpansionBead,0Profile-V Expansion Bead
PRESET,,6E917A8A-B3D1-774F-AE3B-5C2FB58F178F,,0Profile-Expansion Bead,,0Profile,,Expansion Bead,/Game/ShoppingData/Profiles/Trim-ExpansionBead,0Profile-Expansion Bead
PRESET,,F26F3415-7A29-0A43-B0C3-13985AB7520A,,0Profile-2Pc Expansion Joint,,0Profile,,2Pc Expansion Joint,/Game/ShoppingData/Profiles/Trim-2PcExpansionJoint,0Profile-2Pc Expansion Joint
PRESET,,A6261EE1-6593-9C4F-A826-52E36A80A86C,,0Profile-Drywall Reveal,,0Profile,,Drywall Reveal,/Game/ShoppingData/Profiles/Trim-DryWallReveal,0Profile-Drywall Reveal
PRESET,,909943E2-052F-8341-B89A-92900377E096,,0Profile-Drywall F Reveal,,0Profile,,Drywall F Reveal,/Game/ShoppingData/Profiles/Trim-DryWallFReveal,0Profile-Drywall F Reveal
PRESET,,695F1012-18CE-1C48-805E-E3B8B1CB9BE8,,0Profile-Drywall Z Reveal,,0Profile,,Drywall Z Reveal,/Game/ShoppingData/Profiles/Trim-DryWallZReveal,0Profile-Drywall Z Reveal
PRESET,,06940A91-767C-124E-A2A6-41CCFACD2586,,0Profile-Reveal Base,,0Profile,,Reveal Base,/Game/ShoppingData/Profiles/Trim-RevealBase,0Profile-Reveal Base
PRESET,,18C220C8-0DA5-0046-89D3-0E5706013574,,0Profile-V Reveal,,0Profile,,V Reveal,/Game/ShoppingData/Profiles/Trim-VReveal,0Profile-V Reveal
PRESET,,8C63AFA7-7D88-B04E-9401-70707A97FC04,,0Profile-Reverse V Reveal,,0Profile,,Reverse V Reveal,/Game/ShoppingData/Profiles/Trim-ReverseVReveal,0Profile-Reverse V Reveal
PRESET,,420CA713-7415-E843-A459-6B4478D96BD9,,0Profile-Bullnose Trim,,0Profile,,Bullnose Trim,/Game/ShoppingData/Profiles/Trim-Bullnose,0Profile-Bullnose Trim
PRESET,,47D7D112-2E54-3642-816B-C629813E0358,,0Profile-Step Trim,,0Profile,,Step Trim,/Game/ShoppingData/Profiles/Trim-Step,0Profile-Step Trim
PRESET,,26A7F891-B038-0C4D-B8F1-AE3381C2286A,,0Profile-Acoustic Ceiling Reveal,,0Profile,,Acoustic Ceiling Reveal,/Game/ShoppingData/Profiles/Trim-AcousticCeilingReveal,0Profile-Acoustic Ceiling Reveal
PRESET,,4EAA7A7F-2F83-7840-94D6-E782166D4B75,,0Profile-Drywall Outside Corner Reveal,,0Profile,,Drywall Outside Corner Reveal,/Game/ShoppingData/Profiles/Trim-DryWallOutsideCornerReveal,0Profile-Drywall Outside Corner Reveal
PRESET,,19ACF918-094B-B745-A078-92EEB0ED756A,,0Profile-Beveled Corner,,0Profile,,Beveled Corner,/Game/ShoppingData/Profiles/Trim-BeveledCorner,0Profile-Beveled Corner
PRESET,,DEF3FE6A-F018-024B-AF39-CEB6EBF2ECA3,,0Profile-Radius Outside Corner,,0Profile,,Radius Outside Corner,/Game/ShoppingData/Profiles/Trim-RadiusOutsideCorner,0Profile-Radius Outside Corner
PRESET,,A0D00E99-8DA3-DC4C-B91D-0DBC8A51CCF0,,0Profile-Radius Inside Corner,,0Profile,,Radius Inside Corner,/Game/ShoppingData/Profiles/Trim-RadiusInsideCorner,0Profile-Radius Inside Corner
PRESET,,FAE105F1-E977-C64B-81AF-EB4375C4DFDA,,0Profile-Curved Outside Corner,,0Profile,,Curved Outside Corner,/Game/ShoppingData/Profiles/Trim-CurvedOutsideCorner,0Profile-Curved Outside Corner
PRESET,,7C4274D7-2C5A-7C43-899F-A2EB5A4DBA5B,,0Profile-Curved Inside Corner,,0Profile,,Curved Inside Corner,/Game/ShoppingData/Profiles/Trim-CurvedInsideCorner,0Profile-Curved Inside Corner
PRESET,,E59F17E2-47FA-924F-8F2F-D696C62BD943,,0Profile-Channel Screed,,0Profile,,Channel Screed,/Game/ShoppingData/Profiles/Trim-ChannelScreed,0Profile-Channel Screed
,,907C704A-32B5-F642-84EE-15CD82C15EF3,,0Profile-1/4in Channel Screed,,0Profile,,1/4in Channel Screed,/Game/ShoppingData/Profiles/Trim-ChannelScreed-0.25,0Profile-1/4in Channel Screed
PRESET,,08AEEC75-208A-834F-8126-421242A4F268,,0Profile-Drip Screed,,0Profile,,Drip Screed,/Game/ShoppingData/Profiles/Trim-DripScreed,0Profile-Drip Screed
PRESET,,A90F1262-1C05-6842-A30C-D9F6B603F70F,,0Profile-Weep Screed,,0Profile,,Weep Screed,/Game/ShoppingData/Profiles/Trim-WeepScreed,0Profile-Weep Screed
PRESET,,4FCB34B3-FA4D-0243-AEE9-A8E11EE19A7B,,0Profile-Drywall Corner,,0Profile,,Drywall Corner,/Game/ShoppingData/Profiles/Trim-DryWallCorner,0Profile-Drywall Corner
PRESET,,32A46D73-1089-4B47-BE12-7C48EC1EAC7D,,0Profile-X Molding,,0Profile,,X Molding,/Game/ShoppingData/Profiles/Trim-XMolding,0Profile-X Molding
PRESET,,4EB37876-EC8E-BC49-A4C4-D5B3A8275C18,,0Profile-Reglet Counter Flashing,,0Profile,,Reglet Counter Flashing,/Game/ShoppingData/Profiles/Trim-RegletCounterFlashing,0Profile-Reglet Counter Flashing
,,50E2F094-0328-1C4D-8D2B-67660AF5BFD3,,0Profile-1/2in Deep Edge,,0Profile,,1/2in Deep Edge,/Game/ShoppingData/Profiles/Trim-DeepEdge-0.5,0Profile-1/2in Deep Edge
,,D27281E7-EF38-FF4B-AE63-3D4D2CAE635E,,0Profile-1 1/2in Deep Edge,,0Profile,,1 1/2in Deep Edge,/Game/ShoppingData/Profiles/Trim-DeepEdge-1.5,0Profile-1 1/2in Deep Edge
PRESET,,4D548CE3-0A5D-DA4F-97B2-1D8F8FE82AD0,,"0Profile-Colonial Base, 3 1/2""",,0Profile,,"Colonial Base, 3 1/2""",/Game/ShoppingData/Profiles/Trim-Base-Colonial-01,"0Profile-Colonial Base, 3 1/2"""
PRESET,,E14DEA9D-64AC-BF4A-82EE-32FFAD9ABB48,,"0Profile-Colonial Base, 5 1/4""",,0Profile,,"Colonial Base, 5 1/4""",/Game/ShoppingData/Profiles/Trim-Base-Speed-514,"0Profile-Colonial Base, 5 1/4"""
PRESET,,961F821F-AE3C-CE47-948D-FDB28D150332,,"0Profile-Cove, 4""",,0Profile,,"Cove, 4""",/Game/ShoppingData/Profiles/Trim-Base-Cove-01,"0Profile-Cove, 4"""
PRESET,,AEE1B0B8-0E3E-B54C-BBB1-A2E05F4F3A0E,,"0Profile-Cove, 6""",,0Profile,,"Cove, 6""",/Game/ShoppingData/Profiles/Trim-Base-Cove-02,"0Profile-Cove, 6"""
PRESET,,F403C7D2-3309-7A47-AFC3-94A58B4016FA,,"0Profile-Victorian, 5 1/4""",,0Profile,,"Victorian, 5 1/4""",/Game/ShoppingData/Profiles/Trim-Base-Victorian-01,"0Profile-Victorian, 5 1/4"""
PRESET,,8BC10711-41EA-9B49-84CC-2D5F11ACE1B3,,"0Profile-Victorian, 6 1/2""",,0Profile,,"Victorian, 6 1/2""",/Game/ShoppingData/Profiles/Trim-Base-Victorian-02,"0Profile-Victorian, 6 1/2"""
PRESET,,34915632-F959-9745-8562-B2119F31A3F6,,"0Profile-Rectangle, 3 1/2"" x 1""",,0Profile,,"Rectangle, 3 1/2"" x 1""",/Game/ShoppingData/Profiles/Trim-Casing-Exterior-01,"0Profile-Rectangle, 3 1/2"" x 1"""
PRESET,,6AD24EED-3400-CF44-B42B-546B1C4D369F,,"0Profile-Rectangle, 1"" x 1""",,0Profile,,"Rectangle, 1"" x 1""",/Game/ShoppingData/Profiles/Trim-Casing-Exterior-02,"0Profile-Rectangle, 1"" x 1"""
PRESET,,795E01AC-E300-7745-B6B7-8E8F083DEF49,,"0Profile-Rectangle, 1 1/2"" x 1 1/2""",,0Profile,,"Rectangle, 1 1/2"" x 1 1/2""",/Game/ShoppingData/Profiles/Trim-Casing-Exterior-03,"0Profile-Rectangle, 1 1/2"" x 1 1/2"""
PRESET,,1814C933-2D65-7642-8855-83D0813D55B1,,"0Profile-Windsor, 3""",,0Profile,,"Windsor, 3""",/Game/ShoppingData/Profiles/Trim-Casing-Windsor-01,"0Profile-Windsor, 3"""
PRESET,,2397757B-27E1-1C4F-BE14-DFAFD70E3476,,0Profile-Crown 1,,0Profile,,Crown 1,/Game/ShoppingData/Profiles/Trim-Crown-Contemporary-01,0Profile-Crown 1
