TYPENAME,,Assembly_Rigged,,Assembly,,,,,,,,,,,,,,,,,,,,,,,
,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,
,,PropertyType,,PropertyName,,,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,DisplayText,,Name,,Assembly.Name,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,Dimension,,,,Assembly.IconDimX,,,,,,,,,,,,,,,,,,,,,
PROPERTY,,Dimension,,,,Assembly.IconDimZ,,,,,,,,,,,,,,,,,,,,,
,,InputExtensibility,,InputPreset,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Presets,,,,,,,,,,,,,,,,,,,,,,,,,
TAGPATHS,DataType=ID,ID,DataType=TG_MyNode+CategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Assembly.Name,Assembly.IconDimX,Assembly.IconDimZ,DataType=StartsInProject,X,DataType=Slots,SlotConfig,SlotName,PartPreset,DataType=FinalPartTransformAtSlot,LocationX,LocationY,LocationZ,SizeX,SizeY,SizeZ,RotationX,RotationY,RotationZ,FlipX,FlipY,FlipZ
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Oak (Red)-0RawMaterial-Paint-F3F1ED
0Slot-HandleXEdgeYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXEdgeYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF",,Assembly_Rigged_Panel,,"Pocket Door Panel 1, Paint",36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Oak (Red)-0RawMaterial-Paint-F3F1ED,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXEdgeYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXEdgeYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03'-Finish1-0RawMaterial-Ash---FFFFFF
0Slot-HandleXEdgeYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXEdgeYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF",,Assembly_Rigged_Panel,,"Pocket Door Panel 2, Ash",36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03'-Finish1-0RawMaterial-Ash---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXEdgeYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXEdgeYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---E1DDDA
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF",,Assembly_Rigged_Panel,,White Sliding Door Panel (Active),36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---E1DDDA,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---E1DDDA",,Assembly_Rigged_Panel,,White Sliding Door Panel (Passive),36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---E1DDDA,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---2B3033-Finish2-0RawMaterial-Glass---D6DAD8
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF",,Assembly_Rigged_Panel,,Bronze Sliding Door Panel (Active),36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---2B3033-Finish2-0RawMaterial-Glass---D6DAD8,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-LateralPull-01.Door-Handle-LateralPull-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---2B3033-Finish2-0RawMaterial-Glass---D6DAD8",,Assembly_Rigged_Panel,,Bronze Sliding Door Panel (Passive),36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---2B3033-Finish2-0RawMaterial-Glass---D6DAD8,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-02.Door-Panel-Swing-02'-Finish1-0RawMaterial-Ash---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Lever-01.Door-Handle-Lever-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-Deadbolt
Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-01.Door-Lock-Deadbolt-01'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-SurfaceLockLower
Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Clasp-01.Door-Lock-SurfaceLatch-Clasp-01'-Finish1-0RawMaterial-Steel---FFFFFF",,Assembly_Rigged_Panel,,Mostly Glass Door Panel,36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-02.Door-Panel-Swing-02'-Finish1-0RawMaterial-Ash---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Lever-01.Door-Handle-Lever-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Knob-01.Door-Handle-Knob-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-Deadbolt,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-01.Door-Lock-Deadbolt-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-SurfaceLockLower,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Clasp-01.Door-Lock-SurfaceLatch-Clasp-01'-Finish1-0RawMaterial-Steel---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06'-Finish1-0RawMaterial-Maple-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---292D38
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-Deadbolt
Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---FFFFFF",,Assembly_Rigged_Panel,,Vision Panel Swing Door Panel,36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06'-Finish1-0RawMaterial-Maple-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---292D38,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Lever-03.Door-Handle-Lever-03'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-Deadbolt,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Walnut---FFFFFF
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Lever-02.Door-Handle-Lever-02'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20
0Slot-Deadbolt
Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---FFFFFF
0Slot-SurfaceLockUpper
Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---FFFFFF",,Assembly_Rigged_Panel,,"Solid Swing Door Panel, Walnut",36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Walnut---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Lever-02.Door-Handle-Lever-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-Deadbolt,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-SurfaceLockUpper,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,"Assembly_Rigged_Panel
1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot
0Slot-Panel
Part_Panel-0Mesh-Door-Panel-Swing-05.Door-Panel-Swing-05'-Finish1-0RawMaterial-Maple---FFFFFF
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20
0Slot-Deadbolt
Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---331F20
0Slot-SurfaceLockLower
Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---331F20",,Assembly_Rigged_Panel,,"Paneled Swing Door Panel, Ash",36,80,,X,,"1SlotConfig_Panel
0Slot-Panel
0Slot-CasterBarnLeft
0Slot-CasterBarnRight
0Slot-HandleXBacksetDistanceXYInsideZHandleHeight
0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight
0Slot-HandleXEdgeYInsideZHandleHeight
0Slot-HandleXEdgeYOutsideZHandleHeight
0Slot-Deadbolt
0Slot-SurfaceLockLower
0Slot-SurfaceLockUpper
0Slot-PeepholeLower
0Slot-PeepholeUpper
0Slot-Knocker
0Slot-MailSlot",0Slot-Panel,Part_Panel-0Mesh-Door-Panel-Swing-05.Door-Panel-Swing-05'-Finish1-0RawMaterial-Maple---FFFFFF,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYInsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-HandleXBacksetDistanceXYOutsideZHandleHeight,Part_HandleStatic-0Mesh-Door-Handle-Knob-02.Door-Handle-Knob-02'-Finish1-0RawMaterial-Aluminum---331F20,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-Deadbolt,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---331F20,,-,-,-,-,-,-,-,-,-,-,-,-
PRESET,,,,,,,,,,,,,0Slot-SurfaceLockLower,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---331F20,,-,-,-,-,-,-,-,-,-,-,-,-
